oid	neutral	year	pages	fullpage_imgs	img_mp	kb_per_page	classification	has_2nd_source	pdf_path
17451	2019 ND 121	2019	2	0	0.0	39	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND121.pdf
17452	2019 ND 120	2019	2	0	0.0	20	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND120.pdf
17453	2019 ND 119	2019	2	0	0.0	21	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND119.pdf
17454	2019 ND 117	2019	2	0	0.0	41	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND117.pdf
17457	2019 ND 137	2019	7	0	0.0	13	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND137.pdf
17458	2019 ND 129	2019	7	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND129.pdf
17459	2019 ND 127	2019	6	0	0.0	16	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND127.pdf
17462	2019 ND 134	2019	7	0	0.0	14	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND134.pdf
17463	2019 ND 138	2019	12	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND138.pdf
17464	2019 ND 135	2019	11	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND135.pdf
17466	2019 ND 128	2019	9	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND128.pdf
17468	2019 ND 126	2019	9	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND126.pdf
17469	2018 ND 140	2019	8	0	0.0	12	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2018/2018ND140.pdf
17470	2019 ND 130	2019	4	0	0.0	22	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND130.pdf
17472	2019 ND 144	2019	14	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND144.pdf
17473	2019 ND 136	2019	8	0	0.0	12	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND136.pdf
17474	2019 ND 139	2019	10	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND139.pdf
17476	2019 ND 124	2019	20	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND124.pdf
17477	2019 ND 132	2019	8	0	0.0	12	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND132.pdf
17478	2019 ND 123	2019	7	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND123.pdf
19350	2019 ND 118	2019	2	0	0.0	37	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND118.pdf
19351	2019 ND 122	2019	13	13	437.7	104	SCANNED_OCR	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND122.pdf
19352	2019 ND 125	2019	11	0	0.0	10	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND125.pdf
19353	2019 ND 131	2019	8	0	0.0	12	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND131.pdf
19354	2019 ND 133	2019	9	9	303.0	122	SCANNED_OCR	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND133.pdf
19355	2019 ND 140	2019	9	0	0.0	8	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND140.pdf
19356	2019 ND 141	2019	8	0	0.0	12	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND141.pdf
19357	2019 ND 142	2019	9	9	303.0	114	SCANNED_OCR	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND142.pdf
19358	2019 ND 143	2019	21	0	0.0	7	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND143.pdf
17479	2019 ND 146	2019	5	0	0.0	18	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND146.pdf
17480	2019 ND 145	2019	12	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND145.pdf
17481	2019 ND 147	2019	10	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND147.pdf
17482	2019 ND 149	2019	3	0	0.0	14	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND149.pdf
17483	2019 ND 150	2019	2	0	0.0	39	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND150.pdf
17484	2019 ND 148	2019	2	0	0.0	38	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND148.pdf
17485	2019 ND 152	2019	2	0	0.0	19	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND152.pdf
17497	2019 ND 161	2019	9	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND161.pdf
17498	2019 ND 170	2019	10	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND170.pdf
17499	2019 ND 160	2019	11	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND160.pdf
17500	2019 ND 157	2019	10	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND157.pdf
17501	2019 ND 158	2019	6	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND158.pdf
17503	2019 ND 164	2019	18	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND164.pdf
17504	2019 ND 175	2019	9	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND175.pdf
17508	2019 ND 162	2019	7	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND162.pdf
17510	2019 ND 173	2019	8	0	0.1	50	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND173.pdf
17511	2019 ND 174	2019	7	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND174.pdf
17512	2019 ND 166	2019	9	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND166.pdf
17513	2019 ND 155	2019	6	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND155.pdf
17514	2019 ND 154	2019	21	0	0.0	6	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND154.pdf
17525	2019 ND 165	2019	7	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND165.pdf
17526	2019 ND 156	2019	4	0	0.0	13	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND156.pdf
17527	2019 ND 168	2019	6	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND168.pdf
17528	2019 ND 159	2019	9	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND159.pdf
19359	2019 ND 151	2019	3	0	0.0	27	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND151.pdf
19360	2019 ND 153	2019	11	0	0.0	10	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND153.pdf
19362	2019 ND 163	2019	8	8	269.4	119	SCANNED_OCR	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND163.pdf
19363	2019 ND 167	2019	6	6	202.0	144	SCANNED_OCR	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND167.pdf
19364	2019 ND 169	2019	6	0	0.0	10	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND169.pdf
19365	2019 ND 171	2019	6	0	0.0	15	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND171.pdf
19366	2019 ND 172	2019	10	1	15.1	15	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND172.pdf
19367	2019 ND 176	2019	10	10	336.7	113	SCANNED_OCR	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND176.pdf
17515	2019 ND 177	2019	8	0	0.0	12	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND177.pdf
17516	2019 ND 179	2019	5	0	0.0	18	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND179.pdf
17517	2019 ND 178	2019	10	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND178.pdf
17518	2019 ND 180	2019	7	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND180.pdf
17519	2019 ND 185	2019	7	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND185.pdf
17520	2019 ND 191	2019	7	0	0.0	13	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND191.pdf
17521	2019 ND 190	2019	9	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND190.pdf
17522	2019 ND 181	2019	7	0	0.0	13	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND181.pdf
17529	2019 ND 189	2019	7	0	0.0	14	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND189.pdf
17530	2019 ND 194	2019	8	0	0.0	12	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND194.pdf
17531	2019 ND 184	2019	18	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND184.pdf
17533	2019 ND 188	2019	4	0	0.0	22	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND188.pdf
17534	2019 ND 187	2019	6	0	0.0	15	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND187.pdf
17535	2019 ND 192	2019	5	0	0.0	18	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND192.pdf
17536	2019 ND 186	2019	8	0	0.0	12	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND186.pdf
17537	2019 ND 183	2019	11	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND183.pdf
17538	2019 ND 193	2019	6	0	0.0	16	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND193.pdf
19368	2019 ND 182	2019	2	0	0.0	40	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND182.pdf
19369	2019 ND 195	2019	12	0	0.0	9	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND195.pdf
17539	2019 ND 196	2019	10	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND196.pdf
17540	2019 ND 198	2019	14	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND198.pdf
17543	2019 ND 197	2019	10	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND197.pdf
17544	2019 ND 205	2019	8	0	0.0	12	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND205.pdf
17545	2019 ND 201	2019	9	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND201.pdf
17546	2019 ND 202	2019	11	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND202.pdf
17548	2019 ND 206	2019	18	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND206.pdf
17575	2019 ND 203	2019	6	0	0.0	15	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND203.pdf
19370	2019 ND 199	2019	9	9	303.0	122	SCANNED_OCR	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND199.pdf
19371	2019 ND 200	2019	7	0	0.0	14	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND200.pdf
19372	2019 ND 204	2019	7	7	235.7	312	SCANNED_OCR	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND204.pdf
17549	2019 ND 207	2019	9	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND207.pdf
17550	2019 ND 209	2019	2	0	0.0	40	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND209.pdf
17551	2019 ND 208	2019	2	0	0.0	39	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND208.pdf
17552	2019 ND 210	2019	9	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND210.pdf
17553	2019 ND 211	2019	9	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND211.pdf
17554	2019 ND 212	2019	3	0	0.0	13	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND212.pdf
19373	2019 ND 213	2019	17	0	0.0	8	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND213.pdf
17556	2019 ND 216	2019	9	0	0.0	8	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND216.pdf
17557	2019 ND 221	2019	17	0	0.0	7	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND221.pdf
17558	2019 ND 217	2019	7	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND217.pdf
17560	2019 ND 218	2019	10	0	0.0	10	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND218.pdf
17563	2019 ND 215	2019	11	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND215.pdf
17565	2019 ND 222	2019	12	0	0.0	9	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND222.pdf
17566	2019 ND 223	2019	9	0	0.0	11	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND223.pdf
17568	2019 ND 220	2019	7	0	0.0	15	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND220.pdf
19374	2019 ND 214	2019	7	0	0.0	14	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND214.pdf
19375	2019 ND 219	2019	11	11	370.3	222	SCANNED_OCR	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND219.pdf
19376	2019 ND 224	2019	10	0	0.0	10	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND224.pdf
19377	2019 ND 225	2019	8	0	0.0	8	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND225.pdf
19378	2019 ND 226	2019	18	0	0.0	7	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND226.pdf
17569	2019 ND 227	2019	8	0	0.0	12	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND227.pdf
17570	2019 ND 228	2019	8	0	0.0	13	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND228.pdf
17571	2019 ND 229	2019	6	0	0.0	15	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND229.pdf
17572	2019 ND 233	2019	6	0	0.0	40	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND233.pdf
17573	2019 ND 232	2019	2	0	0.0	43	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND232.pdf
17574	2019 ND 231	2019	7	0	0.0	14	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND231.pdf
19379	2019 ND 230	2019	20	0	0.0	7	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND230.pdf
19380	2019 ND 234	2019	21	0	0.0	6	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND234.pdf
19381	2019 ND 235	2019	3	0	0.0	33	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND235.pdf
19382	2019 ND 236	2019	5	0	0.0	26	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND236.pdf
19383	2019 ND 237	2019	2	0	0.0	41	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND237.pdf
19384	2019 ND 238	2019	2	0	0.0	65	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND238.pdf
19385	2019 ND 239	2019	8	0	0.1	18	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND239.pdf
19386	2019 ND 240	2019	11	1	33.1	41	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND240.pdf
19387	2019 ND 241	2019	2	0	0.0	55	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND241.pdf
19388	2019 ND 242	2019	2	0	0.0	77	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND242.pdf
19389	2019 ND 243	2019	5	0	0.0	28	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND243.pdf
19390	2019 ND 244	2019	2	0	0.0	48	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND244.pdf
19391	2019 ND 245	2019	2	0	0.0	58	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND245.pdf
19392	2019 ND 246	2019	6	0	0.0	18	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND246.pdf
19393	2019 ND 247	2019	2	0	0.0	55	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND247.pdf
19394	2019 ND 248	2019	8	0	0.0	19	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND248.pdf
19395	2019 ND 249	2019	2	0	0.0	71	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND249.pdf
19396	2019 ND 250	2019	2	0	0.0	36	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND250.pdf
19397	2019 ND 251	2019	5	0	0.0	20	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND251.pdf
19398	2019 ND 252	2019	10	0	0.0	18	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND252.pdf
19399	2019 ND 253	2019	2	0	0.0	51	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND253.pdf
19400	2019 ND 254	2019	5	0	0.0	28	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND254.pdf
19401	2019 ND 255	2019	10	0	0.0	30	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND255.pdf
19402	2019 ND 256	2019	9	0	0.0	36	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND256.pdf
19403	2019 ND 257	2019	10	0	0.0	29	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND257.pdf
19404	2019 ND 258	2019	8	0	0.0	18	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND258.pdf
19405	2019 ND 259	2019	6	0	0.0	18	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND259.pdf
19406	2019 ND 260	2019	2	0	0.0	42	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND260.pdf
19407	2019 ND 261	2019	12	0	0.0	15	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND261.pdf
19408	2019 ND 262	2019	5	0	0.0	21	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND262.pdf
19409	2019 ND 263	2019	6	0	0.0	43	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND263.pdf
19410	2019 ND 264	2019	3	0	0.0	32	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND264.pdf
19411	2019 ND 265	2019	2	0	0.0	58	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND265.pdf
19412	2019 ND 266	2019	2	0	0.0	43	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND266.pdf
19413	2019 ND 267	2019	2	0	0.0	51	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND267.pdf
19414	2019 ND 268	2019	17	0	0.0	24	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND268.pdf
19415	2019 ND 269	2019	2	0	0.0	51	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND269.pdf
19416	2019 ND 270	2019	2	0	0.0	58	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND270.pdf
19417	2019 ND 271	2019	2	0	0.0	56	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND271.pdf
19418	2019 ND 272	2019	2	0	0.0	43	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND272.pdf
19419	2019 ND 273	2019	7	0	0.0	27	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND273.pdf
19420	2019 ND 274	2019	5	0	0.0	27	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND274.pdf
19421	2019 ND 275	2019	9	0	0.0	18	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND275.pdf
19422	2019 ND 276	2019	5	0	0.0	94	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND276.pdf
19423	2019 ND 277	2019	2	0	0.0	45	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND277.pdf
19424	2019 ND 278	2019	6	0	0.0	41	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND278.pdf
19425	2019 ND 279	2019	6	0	0.0	24	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND279.pdf
19426	2019 ND 280	2019	8	0	0.0	23	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND280.pdf
19427	2019 ND 281	2019	2	0	0.0	42	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND281.pdf
19428	2019 ND 282	2019	3	0	0.0	38	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND282.pdf
19429	2019 ND 283	2019	11	0	0.0	46	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND283.pdf
19430	2019 ND 284	2019	14	0	0.0	26	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND284.pdf
19431	2019 ND 285	2019	2	0	0.0	42	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND285.pdf
19432	2019 ND 286	2019	12	0	0.0	16	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND286.pdf
19433	2019 ND 287	2019	11	0	0.0	46	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND287.pdf
19434	2019 ND 288	2019	2	0	0.0	84	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND288.pdf
19435	2019 ND 289	2019	5	0	0.0	27	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND289.pdf
19436	2019 ND 290	2019	5	0	0.0	25	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND290.pdf
19437	2019 ND 291	2019	8	0	0.0	18	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND291.pdf
19438	2019 ND 292	2019	6	0	0.0	22	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND292.pdf
19439	2019 ND 293	2019	7	0	0.0	20	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND293.pdf
19440	2019 ND 294	2019	19	0	0.0	13	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND294.pdf
19441	2019 ND 295	2019	10	0	0.0	17	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND295.pdf
19442	2019 ND 296	2019	10	10	149.3	118	SCANNED_OCR	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND296.pdf
19443	2019 ND 297	2019	6	0	0.0	22	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND297.pdf
19444	2019 ND 298	2019	4	0	0.0	31	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND298.pdf
19445	2019 ND 299	2019	6	0	0.0	23	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND299.pdf
19447	2019 ND 300	2019	12	0	0.0	15	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND300.pdf
19448	2019 ND 301	2019	12	0	0.0	15	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND301.pdf
19449	2019 ND 302	2019	12	0	0.0	15	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND302.pdf
19450	2019 ND 303	2019	3	0	0.0	38	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND303.pdf
19451	2019 ND 304	2019	7	0	0.0	20	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND304.pdf
19452	2019 ND 305	2019	3	0	0.0	36	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND305.pdf
19453	2019 ND 306	2019	17	0	0.0	7	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2019/2019ND306.pdf
17576	2020 ND 8	2020	5	0	0.0	47	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2020/2020ND8.pdf
17577	2020 ND 5	2020	5	0	0.0	24	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2020/2020ND5.pdf
17578	2020 ND 4	2020	2	0	0.0	54	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2020/2020ND4.pdf
17579	2020 ND 11	2020	7	0	0.0	34	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2020/2020ND11.pdf
17580	2020 ND 16	2020	7	0	0.0	20	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2020/2020ND16.pdf
17581	2020 ND 19	2020	7	0	0.0	24	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2020/2020ND19.pdf
17582	2020 ND 9	2020	7	0	0.0	21	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2020/2020ND9.pdf
17583	2020 ND 15	2020	4	0	0.0	33	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2020/2020ND15.pdf
17584	2020 ND 21	2020	13	0	0.0	16	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2020/2020ND21.pdf
17585	2020 ND 17	2020	8	0	0.0	37	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2020/2020ND17.pdf
17586	2020 ND 6	2020	11	0	0.0	38	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2020/2020ND6.pdf
17587	2020 ND 18	2020	5	1	14.9	26	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2020/2020ND18.pdf
17588	2020 ND 22	2020	15	0	0.0	22	born_digital	1	/Users/jerod/refs/nd/opin/pdfs/2020/2020ND22.pdf
19458	2020 ND 1	2020	3	0	0.0	37	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2020/2020ND1.pdf
19459	2020 ND 10	2020	6	0	0.0	23	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2020/2020ND10.pdf
19474	2020 ND 12	2020	20	0	0.0	12	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2020/2020ND12.pdf
19484	2020 ND 13	2020	9	0	0.0	22	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2020/2020ND13.pdf
19488	2020 ND 14	2020	5	0	0.0	28	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2020/2020ND14.pdf
19513	2020 ND 2	2020	2	0	0.0	66	born_digital	0	/Users/jerod/refs/nd/opin/pdfs/2020/2020ND2.pdf
